,_ProductID,Order Quantity,Discount Applied,Unit Cost,Unit Price,OrderYear,OrderMonth,OrderDay,OrderDayOfWeek,IsWeekend,OrderWeek,Rolling_Avg_7,Rolling_Avg_30,Lag_1,Lag_2,Lag_6,Sales Channel_Distributor,Sales Channel_In-Store,Sales Channel_Online,Sales Channel_Wholesale,WarehouseCode_WARE-MKL1006,WarehouseCode_WARE-NBV1002,WarehouseCode_WARE-NMK1003,WarehouseCode_WARE-PUJ1005,WarehouseCode_WARE-UHY1004,WarehouseCode_WARE-XYS1001
3069,28,6,0.4,1398.96,1943.0,2019,5,27,0,0,22,2292.3571428571427,2185.54,1011.7,2499.1,737.0,False,False,True,False,False,False,True,False,False,False
3070,24,7,0.2,3475.29,5346.6,2019,5,27,0,0,22,2345.0,2306.14,1943.0,1011.7,1708.5,False,True,False,False,False,False,False,True,False,False
3071,41,5,0.05,938.87,1159.1,2019,5,27,0,0,22,2111.4571428571426,2275.766666666667,5346.6,1943.0,2673.3,True,False,False,False,False,False,False,False,True,False
3072,47,3,0.075,1248.34,1835.8,2019,5,27,0,0,22,1995.6428571428569,2218.8166666666666,1159.1,5346.6,2251.2,False,False,True,False,True,False,False,False,False,False
3073,43,3,0.05,406.22,864.3,2019,5,27,0,0,22,1122.728571428571,2293.633333333333,2619.7,1835.8,1011.7,False,False,True,False,False,True,False,False,False,False
3074,2,5,0.2,2031.71,2673.3,2019,5,27,0,0,22,1582.1571428571424,2200.0566666666664,1708.5,737.0,6150.6,False,True,False,False,False,False,False,True,False,False
3075,31,8,0.075,734.66,1708.5,2019,5,27,0,0,22,1942.0428571428567,2100.4500000000003,737.0,194.3,3470.6,False,True,False,False,False,False,True,False,False,False
3076,34,3,0.075,1710.91,2251.2,2019,5,27,0,0,22,1831.9714285714283,2201.8433333333332,2673.3,1708.5,2284.7,False,True,False,False,False,False,True,False,False,False
3077,34,6,0.075,128.24,194.3,2019,5,27,0,0,22,2468.4714285714285,2155.1666666666665,3530.9,2284.7,3966.4,False,True,False,False,False,False,True,False,False,False
3078,20,2,0.05,627.12,964.8,2019,5,28,1,0,22,1412.7428571428568,2123.0066666666667,201.0,864.3,5346.6,False,True,False,False,False,False,True,False,False,False
3079,37,1,0.1,2632.1,5849.1,2019,5,28,1,0,22,2669.4714285714285,1947.9133333333334,2257.9,1058.6,3959.7,True,False,False,False,False,False,True,False,False,False
3080,23,2,0.1,925.74,2257.9,2019,5,28,1,0,22,2831.2285714285713,1979.1799999999998,1058.6,3865.9,1105.5,True,False,False,False,False,True,False,False,False,False
3081,40,6,0.15,868.05,1058.6,2019,5,28,1,0,22,2932.6857142857143,2151.5933333333332,3865.9,3423.7,3872.6,False,True,False,False,True,False,False,False,False,False
3082,40,3,0.05,1701.0,3865.9,2019,5,28,1,0,22,3164.3142857142852,2007.3200000000002,3423.7,1735.3,1152.4,False,True,False,False,False,False,False,False,True,False
3083,2,5,0.05,1540.67,3423.7,2019,5,28,1,0,22,2486.657142857143,2018.04,1735.3,3959.7,214.4,False,False,True,False,False,False,False,False,True,False
3084,39,4,0.1,954.42,1735.3,2019,5,28,1,0,22,2717.3285714285707,2093.75,3959.7,1105.5,964.8,False,False,True,False,True,False,False,False,False,False
3085,37,7,0.05,2811.39,3959.7,2019,5,28,1,0,22,2730.7285714285713,2089.2833333333333,1105.5,3872.6,201.0,False,True,False,False,False,False,True,False,False,False
3086,7,8,0.15,707.52,1105.5,2019,5,28,1,0,22,2209.085714285714,2142.2133333333336,3872.6,1152.4,864.3,False,False,True,False,False,False,False,False,True,False
3087,33,5,0.05,1820.12,3872.6,2019,5,28,1,0,22,1857.8142857142852,2085.4866666666667,1152.4,214.4,2619.7,False,False,False,True,True,False,False,False,False,False
3088,26,7,0.1,460.96,1152.4,2019,5,28,1,0,22,1638.6285714285711,2072.0866666666666,214.4,964.8,1835.8,True,False,False,False,False,False,False,True,False,False
3089,41,5,0.15,160.8,201.0,2019,5,28,1,0,22,1121.7714285714283,2122.7833333333333,864.3,2619.7,1943.0,False,False,False,True,False,False,False,False,False,True
3090,10,5,0.1,150.08,214.4,2019,5,28,1,0,22,1196.428571428571,2040.5966666666668,964.8,201.0,1159.1,False,False,False,True,False,False,False,True,False,False
3091,29,4,0.05,1964.17,2338.3,2019,5,29,2,0,22,2268.428571428571,1894.5366666666669,5849.1,2257.9,1735.3,False,True,False,False,False,False,True,False,False,False
3092,37,7,0.2,523.94,1139.0,2019,5,29,2,0,22,1592.6857142857139,1943.4466666666667,1058.6,2291.4,2257.9,False,False,False,True,False,False,False,False,True,False
3093,6,1,0.1,476.37,1058.6,2019,5,29,2,0,22,1771.6714285714284,1901.0133333333333,2291.4,1025.1,1058.6,False,True,False,False,False,False,True,False,False,False
3094,39,7,0.1,640.39,1085.4,2019,5,29,2,0,22,1439.542857142857,1988.7833333333333,3410.3,1139.0,1025.1,False,True,False,False,True,False,False,False,False,False
3095,29,3,0.1,809.83,1025.1,2019,5,29,2,0,22,2279.9142857142856,1870.8633333333335,2338.3,5849.1,3423.7,False,True,False,False,False,False,False,False,True,False
3096,12,7,0.1,2319.0,3410.3,2019,5,29,2,0,22,1492.1857142857139,2082.8066666666664,1139.0,1139.0,2338.3,False,False,True,False,False,False,False,False,True,False
3097,33,7,0.15,455.6,1139.0,2019,5,29,2,0,22,1786.985714285714,2014.4666666666667,1139.0,1058.6,5849.1,True,False,False,False,False,False,True,False,False,False
3098,7,6,0.1,1764.38,2291.4,2019,5,29,2,0,22,2120.0714285714284,1879.1266666666668,1025.1,2338.3,3865.9,False,False,True,False,False,False,False,True,False,False
3099,43,5,0.1,127.17,174.2,2019,5,30,3,0,22,1389.7714285714283,1983.87,6271.2,690.1,3410.3,False,False,True,False,False,False,False,False,False,True
3100,38,8,0.075,4640.69,6271.2,2019,5,30,3,0,22,1457.728571428571,1980.2966666666666,690.1,227.8,1139.0,False,False,True,False,False,False,True,False,False,False
3101,9,4,0.05,324.35,690.1,2019,5,30,3,0,22,1579.2857142857138,1962.43,227.8,2385.2,1139.0,True,False,False,False,False,False,True,False,False,False
3102,6,2,0.05,109.34,227.8,2019,5,30,3,0,22,2034.8857142857141,1984.7633333333333,2385.2,1085.4,1058.6,False,False,True,False,False,False,False,False,True,False
3103,41,3,0.2,1550.38,2385.2,2019,5,30,3,0,22,2172.7142857142853,1986.3266666666666,1085.4,3410.3,2291.4,True,False,False,False,False,False,False,False,True,False
3104,18,5,0.2,119.39,221.1,2019,5,30,3,0,22,1516.1142857142856,1984.3166666666666,174.2,6271.2,1085.4,False,False,True,False,False,False,True,False,False,False
3105,1,8,0.075,497.41,857.6,2019,5,31,4,0,22,1699.885714285714,2028.76,1112.2,1909.5,6271.2,False,True,False,False,False,False,True,False,False,False
3106,15,6,0.15,736.33,1051.9,2019,5,31,4,0,22,2121.028571428571,2084.5933333333332,3202.6,2345.0,1909.5,False,False,False,True,False,False,False,False,False,True
3107,26,7,0.15,1377.12,3202.6,2019,5,31,4,0,22,2091.357142857142,2087.273333333333,2345.0,2237.8,234.5,False,True,False,False,False,True,False,False,False,False
3108,21,4,0.1,1031.8,2345.0,2019,5,31,4,0,22,1691.2714285714283,2037.0233333333333,2237.8,857.6,221.1,False,True,False,False,False,False,False,True,False,False
3109,14,6,0.3,1409.81,2237.8,2019,5,31,4,0,22,1816.6571428571424,2065.8333333333335,857.6,1112.2,174.2,False,True,False,False,False,False,False,False,False,True
3110,41,6,0.15,878.64,1112.2,2019,5,31,4,0,22,1273.9571428571423,2026.5266666666664,1909.5,234.5,690.1,False,False,True,False,False,False,True,False,False,False
3111,30,4,0.05,93.8,234.5,2019,5,31,4,0,22,1540.0428571428567,2002.4066666666665,221.1,174.2,2385.2,False,True,False,False,False,False,False,False,False,True
3112,1,7,0.4,1355.75,1909.5,2019,5,31,4,0,22,963.8428571428568,2025.6333333333334,234.5,221.1,227.8,False,True,False,False,False,False,True,False,False,False
3113,22,8,0.075,1676.61,2465.6,2019,6,1,5,1,22,1957.3571428571427,1917.0933333333332,850.9,2010.0,1051.9,False,True,False,False,False,False,False,False,True,False
3114,39,1,0.05,2284.83,3872.6,2019,6,1,5,1,22,1964.0571428571425,1902.5766666666668,2465.6,850.9,904.5,False,False,True,False,False,False,True,False,False,False
3115,42,1,0.05,145.12,254.6,2019,6,1,5,1,22,1808.042857142857,1837.1399999999999,3872.6,2465.6,2673.3,False,False,True,False,False,False,False,True,False,False
3116,26,7,0.05,2004.98,3182.5,2019,6,1,5,1,22,1961.1857142857139,1864.6100000000001,254.6,3872.6,1065.3,False,False,True,False,False,False,True,False,False,False
3117,16,1,0.075,745.17,1112.2,2019,6,1,5,1,22,1894.185714285714,1869.3,3182.5,254.6,2010.0,True,False,False,False,False,False,False,False,True,False
3118,15,3,0.15,596.64,917.9,2019,6,1,5,1,22,1907.5857142857142,1907.2666666666667,1112.2,3182.5,850.9,False,True,False,False,False,False,True,False,False,False
3119,15,1,0.05,846.08,1922.9,2019,6,1,5,1,22,1983.1999999999996,1724.3566666666666,917.9,1112.2,2465.6,False,True,False,False,False,False,True,False,False,False
3120,9,5,0.05,1894.22,3946.3,2019,6,2,6,1,22,2260.7714285714283,2078.116666666667,1038.5,1829.1,1132.3,False,False,True,False,False,False,False,False,True,False
3121,22,1,0.05,508.87,1038.5,2019,6,2,6,1,22,2596.7285714285713,2127.4733333333334,1829.1,1078.7,234.5,True,False,False,False,False,False,True,False,False,False
3122,36,5,0.4,1806.05,3926.2,2019,6,2,6,1,22,1940.1285714285711,2078.116666666667,247.9,1139.0,5299.7,False,False,True,False,False,False,True,False,False,False
3123,7,2,0.3,148.74,247.9,2019,6,2,6,1,22,1625.2285714285713,2031.44,1139.0,1139.0,3946.3,False,False,True,False,True,False,False,False,False,False
3124,22,8,0.05,712.88,938.0,2019,6,2,6,1,22,2577.585714285714,2196.26,3926.2,247.9,2365.1,False,False,True,False,False,False,False,False,True,False
3125,28,8,0.075,785.91,1139.0,2019,6,2,6,1,22,2054.985714285714,2114.0733333333333,268.0,2365.1,1829.1,False,False,False,True,False,False,True,False,False,False
3126,5,3,0.15,120.6,268.0,2019,6,2,6,1,22,2057.8571428571427,2137.0766666666664,2365.1,5299.7,1078.7,True,False,False,False,False,False,False,False,False,True
3127,15,6,0.15,1442.71,2365.1,2019,6,2,6,1,22,2170.7999999999997,2041.0433333333333,5299.7,3946.3,2619.7,False,True,False,False,False,False,True,False,False,False
3128,23,1,0.05,2596.85,5299.7,2019,6,2,6,1,22,2269.385714285714,2088.3900000000003,3946.3,1038.5,978.2,False,False,True,False,False,False,False,True,False,False
3129,21,6,0.05,751.74,1139.0,2019,6,2,6,1,22,1431.8857142857141,1989.9,1139.0,268.0,1038.5,True,False,False,False,False,False,True,False,False,False
3130,3,4,0.05,1201.18,2224.4,2019,6,3,0,0,23,1331.3857142857141,2159.1866666666665,1051.9,1279.7,1045.2,False,False,False,True,False,False,True,False,False,False
3131,6,2,0.05,674.29,911.2,2019,6,3,0,0,23,1545.7857142857142,2112.063333333333,2224.4,1051.9,3859.2,False,True,False,False,True,False,False,False,False,False
3132,12,7,0.15,610.1,1051.9,2019,6,3,0,0,23,1948.742857142857,2269.9599999999996,1279.7,1031.8,2914.5,False,True,False,False,False,False,True,False,False,False
3133,7,5,0.075,854.25,1005.0,2019,6,4,1,0,23,1260.5571428571425,2638.9066666666668,2633.1,1125.6,6311.4,False,False,True,False,True,False,False,False,False,False
3134,24,8,0.3,585.31,1125.6,2019,6,4,1,0,23,1745.828571428571,2521.4333333333334,234.5,3490.7,3979.8,False,False,True,False,False,False,True,False,False,False
3135,41,3,0.1,1211.23,2633.1,2019,6,4,1,0,23,1732.4285714285713,2588.6566666666668,1125.6,234.5,3906.1,False,True,False,False,False,False,True,False,False,False
3136,44,8,0.05,878.64,1112.2,2019,6,4,1,0,23,1512.285714285714,2541.756666666667,1005.0,2633.1,2619.7,False,True,False,False,False,False,False,True,False,False
3137,34,7,0.05,91.92,187.6,2019,6,4,1,0,23,1499.8428571428572,2479.8933333333334,2525.9,1112.2,234.5,True,False,False,False,False,False,False,True,False,False
3138,29,8,0.05,1995.46,2525.9,2019,6,4,1,0,23,1715.1999999999996,2594.6866666666665,1112.2,1005.0,3490.7,False,True,False,False,True,False,False,False,False,False
3139,13,7,0.075,1317.76,1996.6,2019,6,4,1,0,23,1719.028571428571,2388.55,187.6,2525.9,1125.6,False,False,True,False,False,False,False,False,True,False
3140,30,5,0.4,2062.26,2546.0,2019,6,4,1,0,23,1891.3142857142855,2358.8466666666664,1996.6,187.6,2633.1,False,True,False,False,False,False,False,False,False,True
3141,19,2,0.075,754.15,1125.6,2019,6,4,1,0,23,2101.885714285714,2364.4300000000003,2546.0,1996.6,1005.0,False,False,False,True,False,False,True,False,False,False
3142,37,8,0.15,1828.3,2539.3,2019,6,4,1,0,23,2251.2,2167.45,1125.6,2546.0,1112.2,True,False,False,False,True,False,False,False,False,False
3143,3,1,0.05,117.25,234.5,2019,6,4,1,0,23,2488.571428571428,2417.1366666666668,3490.7,2619.7,6083.6,False,True,False,False,False,False,False,True,False,False
3144,5,3,0.05,1576.51,2425.4,2019,6,5,2,0,23,2026.2714285714283,2239.81,2740.3,2418.7,1956.4,False,True,False,False,False,False,False,True,False,False
3145,37,8,0.05,801.32,1742.0,2019,6,5,2,0,23,2228.2285714285713,2214.5733333333333,2425.4,2740.3,254.6,False,False,False,True,False,False,False,False,True,False
3146,7,5,0.1,675.36,1125.6,2019,6,5,2,0,23,2005.2142857142856,2191.3466666666664,1742.0,2425.4,1333.3,False,True,False,False,False,False,False,True,False,False
3147,6,6,0.1,1483.38,2472.3,2019,6,5,2,0,23,1968.842857142857,2039.7033333333334,1125.6,1742.0,1259.6,False,True,False,False,False,False,True,False,False,False
3148,1,3,0.1,1020.28,1259.6,2019,6,5,2,0,23,1769.7571428571425,2019.6033333333332,1333.3,254.6,1132.3,False,False,True,False,False,False,False,False,True,False
3149,4,8,0.2,1427.03,2418.7,2019,6,5,2,0,23,1739.1285714285711,2025.1866666666667,1259.6,1333.3,1936.3,False,False,False,True,False,False,False,False,True,False
3150,2,7,0.3,1753.79,2740.3,2019,6,5,2,0,23,1863.5571428571425,2152.04,2418.7,1259.6,5078.6,False,False,True,False,False,False,False,True,False,False
3151,7,1,0.1,3097.21,5433.7,2019,6,6,3,0,23,5004.9,3107.2366666666667,3819.0,3999.9,871.0,False,True,False,False,False,False,False,False,True,False
3152,39,3,0.2,2405.97,3819.0,2019,6,6,3,0,23,4600.985714285714,3016.786666666667,3999.9,6170.7,6438.7,False,False,False,True,False,False,False,False,False,True
3153,2,6,0.075,3079.92,3999.9,2019,6,6,3,0,23,4334.9,3055.6466666666665,6170.7,998.3,3497.4,True,False,False,False,False,False,False,True,False,False
3154,26,3,0.05,4010.96,6170.7,2019,6,6,3,0,23,3600.7714285714283,3055.423333333333,998.3,3912.8,268.0,False,True,False,False,False,False,False,True,False,False
3155,46,1,0.1,934.25,1112.2,2019,6,7,4,0,23,1099.7571428571423,1561.5466666666666,1085.4,1956.4,683.4,True,False,False,False,False,False,False,True,False,False
3156,26,8,0.4,434.16,1085.4,2019,6,7,4,0,23,1100.714285714285,1590.1333333333334,1956.4,1118.9,1085.4,False,False,True,False,False,True,False,False,False,False
3157,13,3,0.1,782.56,1956.4,2019,6,7,4,0,23,1072.9571428571423,1619.8366666666666,1118.9,1045.2,2479.0,False,False,True,False,False,False,False,False,True,False
3158,14,7,0.2,626.58,1118.9,2019,6,7,4,0,23,1135.1714285714281,1576.2866666666666,1045.2,944.7,3886.0,False,True,False,False,True,False,False,False,False,False
3159,6,3,0.05,146.26,247.9,2019,6,7,4,0,23,1094.0142857142853,1561.5466666666666,1112.2,1085.4,944.7,True,False,False,False,False,True,False,False,False,False
3160,32,4,0.075,648.02,1045.2,2019,6,7,4,0,23,1131.342857142857,1552.6133333333332,944.7,683.4,1112.2,False,True,False,False,False,False,False,False,True,False
3161,16,7,0.05,516.84,891.1,2019,6,8,5,1,23,3139.428571428571,2556.9433333333336,984.9,2479.0,1005.0,False,False,True,False,False,False,False,False,False,True
3162,17,7,0.075,551.54,984.9,2019,6,8,5,1,23,2724.028571428571,2589.55,2479.0,1989.9,1018.4,False,True,False,False,False,False,False,False,False,True
3163,36,1,0.05,4159.9,5333.2,2019,6,8,5,1,23,2585.242857142857,2395.6966666666663,1005.0,1018.4,1025.1,False,False,False,True,False,True,False,False,False,False
3164,45,5,0.05,1452.63,1989.9,2019,6,8,5,1,23,2151.6571428571424,2445.5,2378.5,5333.2,3825.7,False,True,False,False,False,False,False,False,False,True
3165,47,7,0.1,2969.84,4013.3,2019,6,8,5,1,23,3100.185714285714,2728.016666666667,891.1,984.9,5333.2,False,True,False,False,False,False,True,False,False,False
3166,16,6,0.05,2007.99,2479.0,2019,6,8,5,1,23,2581.4142857142856,2444.1599999999994,1989.9,2378.5,3892.7,False,False,True,False,False,False,False,False,False,True
3167,40,8,0.075,2021.73,2378.5,2019,6,8,5,1,23,2169.8428571428567,2370.236666666666,5333.2,1005.0,3979.8,False,False,False,True,False,False,False,False,True,False
3168,7,7,0.075,3292.38,6331.5,2019,6,8,5,1,23,2898.228571428571,2746.5533333333337,4013.3,891.1,2378.5,False,True,False,False,False,False,False,False,True,False
3169,31,3,0.05,1011.97,1715.2,2019,6,8,5,1,23,3131.771428571428,2566.7699999999995,5286.3,6331.5,2479.0,True,False,False,False,False,False,False,False,True,False
3170,21,2,0.075,2537.42,5286.3,2019,6,8,5,1,23,3115.5,2553.5933333333332,6331.5,4013.3,1989.9,False,False,True,False,False,False,True,False,False,False
3171,25,6,0.2,783.9,1005.0,2019,6,8,5,1,23,2777.6285714285705,2536.173333333333,1018.4,3892.7,3423.7,False,True,False,False,False,False,False,True,False,False
3172,19,5,0.075,703.1,1065.3,2019,6,8,5,1,23,2702.0142857142855,2540.6400000000003,1715.2,5286.3,984.9,False,False,False,True,False,False,False,False,True,False
3173,35,8,0.4,614.86,1078.7,2019,6,9,6,1,23,1559.1857142857139,1841.8299999999997,1969.8,850.9,2412.0,False,False,True,False,False,True,False,False,False,False
3174,45,2,0.075,1654.63,1969.8,2019,6,9,6,1,23,2007.128571428571,1711.85,850.9,2519.2,1112.2,False,True,False,False,False,False,True,False,False,False
3175,15,1,0.05,570.1,850.9,2019,6,9,6,1,23,2310.542857142857,1672.32,2519.2,3979.8,1782.2,False,True,False,False,False,False,True,False,False,False
3176,19,1,0.075,1482.04,1876.0,2019,6,9,6,1,23,1223.228571428571,1891.6333333333334,1078.7,1969.8,3899.4,False,True,False,False,False,True,False,False,False,False
3177,41,4,0.075,1384.89,1775.5,2019,6,9,6,1,23,1259.5999999999997,1934.5133333333333,1876.0,1078.7,3979.8,False,False,True,False,False,False,False,False,False,True
3178,40,2,0.1,1410.75,2519.2,2019,6,9,6,1,23,2387.1142857142854,1721.23,3979.8,3899.4,971.5,False,False,True,False,True,False,False,False,False,False
3179,33,5,0.05,1067.31,1976.5,2019,6,10,0,0,24,2797.7285714285713,2636.45,2559.4,254.6,1005.0,False,True,False,False,False,False,True,False,False,False
3180,7,1,0.15,163.21,194.3,2019,6,10,0,0,24,2833.1428571428573,2569.45,1976.5,2559.4,247.9,False,False,False,True,False,False,False,True,False,False
3181,12,5,0.2,2738.02,5587.8,2019,6,10,0,0,24,3712.7571428571428,2608.7566666666667,194.3,1976.5,3845.8,False,False,True,False,False,False,False,False,False,True
3182,18,3,0.1,3019.56,3973.1,2019,6,10,0,0,24,3899.4,2499.3233333333333,5587.8,194.3,5038.4,False,True,False,False,False,False,True,False,False,False
3183,39,7,0.075,2590.29,5286.3,2019,6,10,0,0,24,3761.571428571428,2563.4199999999996,3973.1,5587.8,254.6,False,False,True,False,False,False,False,True,False,False
3184,22,6,0.3,2564.76,6411.9,2019,6,10,0,0,24,4284.171428571428,2647.616666666667,5286.3,3973.1,2559.4,True,False,False,False,False,False,False,True,False,False
3185,13,7,0.1,2098.71,2559.4,2019,6,10,0,0,24,2779.5428571428565,2738.96,254.6,5038.4,1145.7,False,True,False,False,False,False,False,False,False,True
3186,14,7,0.05,414.8,1011.7,2019,6,10,0,0,24,3190.157142857143,2679.776666666666,3865.9,6411.9,194.3,False,False,True,False,True,False,False,False,False,False
3187,17,7,0.05,1739.66,3865.9,2019,6,10,0,0,24,3729.028571428571,2641.586666666667,6411.9,5286.3,1976.5,False,True,False,False,False,False,False,False,False,True
3188,38,8,0.1,2097.84,3329.9,2019,6,11,1,0,24,2446.4571428571426,2409.766666666667,1018.4,234.5,1299.8,False,False,True,False,False,True,False,False,False,False
3189,47,1,0.05,580.49,1018.4,2019,6,11,1,0,24,1748.6999999999996,2431.43,234.5,268.0,2619.7,False,True,False,False,False,False,False,True,False,False
3190,29,3,0.075,175.88,234.5,2019,6,11,1,0,24,1425.1857142857139,2432.5466666666666,268.0,884.4,1045.2,False,True,False,False,False,False,True,False,False,False
3191,40,3,0.1,144.72,268.0,2019,6,11,1,0,24,1041.3714285714284,2490.39,884.4,254.6,2907.8,False,True,False,False,False,False,False,True,False,False
3192,10,2,0.05,689.83,884.4,2019,6,11,1,0,24,939.9142857142854,2448.18,254.6,1299.8,1065.3,True,False,False,False,False,False,True,False,False,False
3193,42,2,0.05,208.77,254.6,2019,6,11,1,0,24,943.7428571428569,2435.8966666666665,1299.8,2619.7,3095.4,False,True,False,False,True,False,False,False,False,False
3194,2,2,0.1,714.89,1299.8,2019,6,11,1,0,24,1325.6428571428569,2483.69,2619.7,1045.2,2405.3,True,False,False,False,False,False,False,False,False,True
3195,37,5,0.075,2391.9,3986.5,2019,6,11,1,0,24,2960.442857142857,2456.6666666666665,3329.9,1018.4,254.6,True,False,False,False,False,False,True,False,False,False
3196,27,1,0.05,1886.59,3309.8,2019,6,12,2,0,24,2584.285714285714,2530.1433333333334,1132.3,268.0,6170.7,False,False,True,False,False,False,True,False,False,False
3197,9,2,0.1,837.9,1132.3,2019,6,12,2,0,24,1983.1999999999996,2500.8866666666668,268.0,5051.8,1152.4,False,False,True,False,False,False,False,False,False,True
3198,12,3,0.05,125.96,268.0,2019,6,12,2,0,24,2550.7857142857138,2499.9933333333333,5051.8,857.6,1172.5,False,True,False,False,False,True,False,False,False,False
3199,25,6,0.2,2020.72,5051.8,2019,6,12,2,0,24,3299.2714285714283,2445.9466666666663,857.6,6304.7,1125.6,True,False,False,False,False,False,True,False,False,False
3200,28,7,0.05,400.46,931.3,2019,6,12,2,0,24,1982.242857142857,2464.26,3309.8,1132.3,6304.7,False,False,True,False,False,False,False,False,True,False
3201,13,2,0.05,282.94,690.1,2019,6,12,2,0,24,2548.871428571428,2327.58,837.5,5065.2,1132.3,False,False,False,True,False,False,False,False,True,False
3202,19,3,0.05,653.25,837.5,2019,6,12,2,0,24,2129.642857142857,2286.71,5065.2,2331.6,268.0,False,False,True,False,False,False,False,False,False,True
3203,7,7,0.1,2026.08,5065.2,2019,6,12,2,0,24,2255.985714285714,2274.873333333334,2331.6,931.3,5051.8,True,False,False,False,False,False,True,False,False,False
3204,42,1,0.3,1002.59,2331.6,2019,6,12,2,0,24,2042.5428571428567,2368.0033333333336,931.3,3309.8,857.6,False,False,True,False,True,False,False,False,False,False
3205,30,1,0.1,644.34,1092.1,2019,6,13,3,0,24,2208.128571428571,2198.7166666666667,6190.8,194.3,167.5,False,False,True,False,False,False,True,False,False,False
3206,30,4,0.2,1757.28,2224.4,2019,6,13,3,0,24,2517.2857142857138,2122.7833333333333,891.1,2237.8,194.3,False,True,False,False,False,False,False,False,False,True
3207,35,3,0.075,543.57,891.1,2019,6,13,3,0,24,2516.3285714285707,2197.3766666666666,2237.8,2881.0,1969.8,False,True,False,False,False,False,False,False,False,True
3208,9,6,0.4,1297.92,2237.8,2019,6,13,3,0,24,2567.0571428571425,2023.4,2881.0,1092.1,5406.9,False,False,True,False,False,False,True,False,False,False
3209,10,7,0.1,2074.32,2881.0,2019,6,13,3,0,24,2244.4999999999995,2082.8066666666664,1092.1,6190.8,1072.0,False,False,False,True,True,False,False,False,False,False
3210,14,8,0.075,3033.49,6190.8,2019,6,13,3,0,24,2853.242857142857,2202.736666666666,194.3,1969.8,1306.5,False,True,False,False,False,False,False,False,True,False
3211,11,2,0.075,118.52,194.3,2019,6,13,3,0,24,2686.7,2211.446666666667,1969.8,5406.9,1118.9,True,False,False,False,False,False,True,False,False,False
3212,36,2,0.05,1575.84,1969.8,2019,6,13,3,0,24,2299.0571428571425,2218.1466666666665,5406.9,1072.0,1031.8,True,False,False,False,True,False,False,False,False,False
3213,28,8,0.2,1256.92,1795.6,2019,6,14,4,0,24,2679.9999999999995,2245.616666666667,958.1,1688.4,1869.3,False,False,True,False,False,False,False,True,False,False
3214,34,8,0.1,1063.69,1688.4,2019,6,14,4,0,24,1994.6857142857136,2339.4166666666665,2814.0,884.4,1098.8,False,False,True,False,False,False,True,False,False,False
3215,9,3,0.15,1401.98,1869.3,2019,6,14,4,0,24,2431.1428571428564,2351.923333333333,911.2,1098.8,891.1,False,True,False,False,False,False,True,False,False,False
3216,16,3,0.1,1885.38,2814.0,2019,6,14,4,0,24,1944.9142857142851,2368.226666666667,884.4,3604.6,5835.7,True,False,False,False,True,False,False,False,False,False
3217,29,1,0.3,1054.45,2452.2,2019,6,14,4,0,24,2235.8857142857137,2148.4666666666667,2224.4,891.1,6190.8,False,False,True,False,False,False,True,False,False,False
3218,9,2,0.1,477.58,884.4,2019,6,14,4,0,24,1818.571428571428,2519.6466666666665,3604.6,1869.3,2452.2,False,False,True,False,False,True,False,False,False,False
3219,47,3,0.075,933.98,1098.8,2019,6,14,4,0,24,2570.8857142857137,2173.9266666666667,5835.7,2452.2,2881.0,False,False,True,False,False,False,False,False,False,True
3220,8,8,0.05,628.73,911.2,2019,6,14,4,0,24,2379.4571428571426,2263.7066666666665,1098.8,5835.7,2237.8,False,False,True,False,False,False,False,False,True,False
3221,4,7,0.1,2379.04,3604.6,2019,6,14,4,0,24,1838.6714285714281,2478.1066666666666,1869.3,911.2,2224.4,False,False,False,True,False,False,False,False,True,False
3222,5,1,0.05,4026.63,5835.7,2019,6,14,4,0,24,2183.2428571428563,2174.3733333333334,2452.2,2224.4,1092.1,False,False,True,False,False,False,True,False,False,False
3223,29,5,0.075,804.8,958.1,2019,6,14,4,0,24,2260.771428571428,2367.3333333333335,1688.4,2814.0,911.2,False,True,False,False,False,True,False,False,False,False
3224,7,5,0.2,1818.38,3953.0,2019,6,15,5,1,24,2419.657142857142,2289.39,3812.3,1018.4,5467.2,False,True,False,False,False,False,True,False,False,False
3225,27,7,0.05,2592.36,3812.3,2019,6,15,5,1,24,2440.7142857142853,2288.273333333333,1018.4,1018.4,2217.7,False,True,False,False,False,False,False,True,False,False
3226,45,5,0.15,539.75,1018.4,2019,6,15,5,1,24,2655.114285714285,2298.3233333333333,1018.4,1011.7,1795.6,False,False,False,True,False,False,True,False,False,False
3227,43,3,0.075,682.33,1018.4,2019,6,15,5,1,24,2871.428571428571,2282.0199999999995,1011.7,3819.0,958.1,True,False,False,False,False,False,False,True,False,False
3228,29,6,0.15,627.25,1011.7,2019,6,15,5,1,24,2623.528571428571,2226.186666666667,3819.0,5467.2,1688.4,True,False,False,False,True,False,False,False,False,False
3229,17,4,0.075,2405.97,3819.0,2019,6,15,5,1,24,2335.428571428571,2194.6966666666663,5467.2,2217.7,2814.0,False,True,False,False,False,True,False,False,False,False
3230,43,1,0.075,3772.37,5467.2,2019,6,15,5,1,24,2326.8142857142852,2246.063333333333,2217.7,1795.6,884.4,False,True,False,False,False,False,False,True,False,False
3231,28,5,0.2,1131.03,2217.7,2019,6,15,5,1,24,2422.528571428571,2308.15,1795.6,958.1,3604.6,False,False,True,False,False,False,True,False,False,False
